环境装修的很古色古香的	1
动物玩偶做的很精致	1
是恰到好处的风度泳池很赞	0
长沙知名休闲会所	0
鸭血很新鲜	0
难得在北京能吃到口味还不错的江浙菜	0
煎的恰到好处	0
纳豆回味无穷	0
味道是一如既往的好	0
面疙瘩和切碎的牛肉薄片很香很入味	1
牛肉辣酱拌起来的饭配合恰到好处	1
店家生意超级好	0
团的双人套餐	0
盐糖恰到好处环境放松	1
装饰点缀的恰到好处	1
绵软土豆挺好吃哒	1
环境很好器材都很新	0
翅尖很嫩很入味	1
咖啡做的很棒	1
青柠脆皮鸡和冷面一如既往的好吃	1
进了店以后有种别有洞天的感觉	0
团购很实惠的	0
感觉上这个餐馆非常独特	1
美国一样的周日的时候人山人海	0
蔬菜拼盘很划算	0
肘子烤的不错的	0
甜味的很好吃很喜欢	0
花甲的味道不错	0
营养健康肠粉	0
按摩过后用热毛巾敷了一次	0
店里装修的是很古色古香的风格	1
味道协调得恰到好处	0
剪头发的技术水平忙高的	0
护理全程都很舒服	1
服务态度很好	0
炸猪排猪排厚	0
花生冰沙一如既往的好吃	0
锅巴恰到好处	0
好像身处一个明媚的阳光房	1
聚些伙伴热热闹闹的吃一番	0
住配有厕所的独立狗屋	1
绵绵冰口感细滑	0
紧挨着高桥红坊广场和高桥公园	0
卡每次设计的很好看	0
开饭餐厅素以出自六代粤菜餐饮世家着称	0
京东广场里新开的	0
猪肉大葱不错	0
冰美式不错	0
龙虾肉恰到好处	1
牡丹虾鲜滑弹牙	1
美容顾问相当负责认真	1
老坛酸菜鱼不错	0
鸡蛋卷很好吃	0
环境和服务很好	0
停车很方便	1
虎皮蛋糕还不错	0
团购很实惠	0
回味无穷的那种	0
建议天好来靠窗场景很赞	0
披萨要趁热吃	0
乌龙奶茶四季奶青	0
离鸟巢有点远的	0
拍摄的照片还不错	0
西贝莜面的生意一直很红火	0
汤很清淡还不错	1
烤出来很好吃调味牛肉很嫩	1
鱼头的味道真心不错	0
野菜时蔬拼盘可以	0
服务过程中有求必应	0
蒜末味道恰到好处	0
砂锅粥真的不错	0
烤串真的恰到好处	1
大拉皮酱拌得恰到好处	1
最爱的是牛舌	1
青柠酱绝对强推	0
刺身拼盘的北极贝不错	0
店家额外送了一份新口味凤爪	0
芥末恰到好处的辣配上虾的鲜	1
店家自助区的泡菜挺好吃的	1
丸久小山园是宇治市着名的茶园啦	0
蛙都被满满的青辣椒覆盖了	0
虾烤得恰到好处	1
位置明显好找非常正宗的川菜	1
粉恰到好处	1
面包好香呀	1
大山焖鸭口味独特	1
蒸凤爪蒸的恰到好处	1
环境还不错工作人员服务态度很好	0
硬件设施别具一格	0
装修环境相当别具一格	1
总体来说一家不错的餐厅	0
服务态度特别好	0
新开的英语早教机构	0
草莓汁恰到好处的中和了鹅肝的肥腻	1
装修很古色古香	1
音乐恰到好处	0
川菜做的很正宗啦	1
水不错环境很好	0
排骨很入味	1
松饼真的煎得恰到好处	1
人炒鸡的多	0
位置很好找	0
设备很先进	0
装修古色古香的很有特色	1
水果一如既往的新鲜好品质	1
东西一如既往地好吃	0
剪发烫发都很耐心	1
会所地处闹市中心	0
装修古色古香很有味道	1
最爱日式轻乳酪厚松饼	1
平锅串串很够味	1
口味蟹不错	0
鸡翅味道不错	0
菜式都是地道的台山特式菜	1
汤汁勾兑得恰到好处	1
新鲜的豆腐皮配上调好的蘸料相得益彰	1
鸭血豆腐锅里的鸭血和豆腐都超嫩	1
做完以后脸感觉特别清透	0
味道品质始终如一	0
河虾非常香	1
排队过程中有免费的冰淇淋可以吃	0
有三个干蒸房还不错了	0
西柚汁很浓很好喝	0
酸菜鱼很正	1
吃喝玩乐购物唱一条龙都很方便	0
瑜伽老师很有耐心	1
味道不错的私房菜	0
可想而知鸡肉调味有多浓	0
新开的餐厅	0
三文鱼好新鲜	1
留下了特别好的印象	0
虾滑不错的	0
冷面都挺好吃	0
做得很入味酥软本土人气餐馆	1
口味方面可圈可点	0
品种特别多	0
最爱胚芽奶茶	1
海鲜饭很入味	1
清炒虾仁火候恰到好处	1
好吃环境很好值得一去	0
气氛真的很好	0
奢侈的想来份早茶	0
团购价钱便宜	0
串串点了微辣	0
服务态度很好	0
态度非常好	0
鑫鑫浩浩特别认真尽心	1
类似于厚多士	0
座椅很宽对	0
有免费免费水果	0
软奶酥椰蓉	0
感觉能干完三碗米饭	0
减肥有很多实打实的好效果	1
团购很实惠	0
吃完后记得要停车券	0
化妆拍摄过程较迅捷	0
感觉特别好	0
黑毛肚和黄喉都是大片的	0
画的好认真好认真	1
早几年前去卓资县买过	0
换装过程都很不错	0
牛肉丸子实打实的好吃入味	1
小菜水准很高	0
年糕真好吃	1
海鲜挺新鲜的	0
推荐菜品味道不错	0
土豆沙拉真是做的恰到好处	1
拍摄效果出乎意料的好	0
朋友唱的很开心	0
口味一如既往好	0
房间内插座很多非常方便	1
铁锅大公鸡挺好吃的	1
时间很充裕	0
整体环境特别好	0
辣椒叶还不错	0
常熟多家冒菜最爱的他家	1
豆花肥肠味道不错	0
结账离开时用餐桌数渐渐多了起来	0
小伙给照的全家福很棒哟	1
新出的谷物冰雪味道很好噢	0
嫩牛肉一如既往好吃	1
肥肠炖的非常入味	1
果断去了万达家的那家新疆菜	0
羊肉串烤得恰到好处	1
服务态度很好	0
拿铁浓郁地恰到好处	1
毛豆挺好吃	0
兑换优惠券超快的	0
餐馆的人有点多	0
味道一如既往的好	0
甜品冷得多	0
味道非常好	0
飞来峰据说是江南少见的古代石窟艺术瑰宝	1
薯条鸡翅一如既往的很香	1
茶味浓郁新品薰衣草的恰到好处的清爽	0
披萨还不错	0
师兄们煮菜真好吃	0
菜品原汁原味	0
菜品量很大	0
烤扇贝烤的恰到好处	1
汤麻辣的恰到好处	1
地方挺大装修风格古色古香	1
带子味道逊色了	0
白斩鸡的味道恰到好处	1
经常光顾蛋挞是我家几个宝贝的最爱	0
海鲜处理的很干净	1
店里环境很好	0
统一装修风格	0
黄鱼年糕里面年糕味道还不错	0
米饭配的恰到好处	0
感觉好像突然一下子流行了这素匠泰茶	0
招牌熏羊尾尖口味很正	1
清凉筋面一如既往的好吃	1
小周服务很好	0
抹茶芝士依旧好好喝	1
布局很合理	0
玫瑰花服务不错	0
提拉米苏不错	0
店的装修风格挺温馨	1
炒菜味道不错	0
人一如既往的多	0
薯条鸡翅香肠都很好吃	1
按摩力度恰到好处	1
西塘是离开上海较近的一个古镇	1
点心品种多	0
乐华城那种觉得晒人多	0
环境非常好	0
炸鲜奶量太大太大了	0
算是上海数一数二好吃的西北菜	1
到是货真价实	0
吃过后重点推荐油泼扇贝	1
汤酸度恰到好处	1
鲮鱼球超级好吃啊	0
天气热了可以喝冰啤酒吃串串哈	0
烤肉味道不错	0
牛肉丸子别具一格	1
态度一如既往的好	0
菜品很不错	0
肠粉里酱油略稠	0
去的早有靠窗的座位	0
没想到质量还真心不错	0
孩子在这里理发特别开心	1
味道一如既往地好	0
弄鼻翼两边的时候很疼	0
味道一如既往得好	0
午市套餐很划算	1
是两江四湖中建筑最别具一格的一段湖面	1
五口灶的味道一如既往的好吃实惠	1
美名远扬真真是实至名归	0
配红豆或者布丁都恰到好处	1
新出的海鲜拼盘内容还挺丰盛	1
总体口味真的蛮好的	0
牛腩依旧酥烂	1
招牌牛肉烩饭两个人非常够吃	0
大龙虾意面是最好吃的	1
环境非常好	0
火候掌握得恰到好处	0
猪蹄很够味	1
卤牛肚味道不错	0
团购很划算	0
月嫂朱姐很细心	1
味道一如既往的好	0
店内环境很好菜品的口感很不错	0
海鲜特别新鲜	1
环境别具一格	0
物美价廉服务态度好	0
洗头很认真	1
味道很不错	0
餐厅交通很便捷位置靠近中山公园	1
态度非常好	0
烤虾不错哦	0
酸梅汤味道真的很浓郁	1
小朋友看得津津有味	0
牛肉的火候恰到好处	0
原味的和草莓味的都很好吃	0
牛肉超嫩的入口即化像在吃鹅肝	1
服务态度很好	0
味道真心不错	0
三文鱼很新鲜的	0
米饭颗粒分明的很香的	1
满分啊啊啊啊啊啊超级好吃	0
粉是那种细宽粉	0
川北凉皮出乎意料的好吃	0
一如既往的好品质	0
鱼香嫩鸡很鲜嫩	1
水果茶的卖相特别棒	1
中辣的汤底	0
薯条可以酥脆一些	0
的免费券	0
一进工作室	0
饭店服务员态度不错	0
干锅三素做得恰到好处	1
冰粉特别解辣	1
爱吃三文鱼的盆友们记得来呀	0
店里装修古色古香很让记忆深刻	0
黑色是黑巧克力	0
水加多了很稀	0
吃寿司要遵循先生后熟	0
环境特别好	0
菜品味道一如既往的好吃	0
配合牛肚的美味恰到好处	1
发现这边的奶茶店真的多	0
饮料拿到手都是温热的	0
波隆那家传肉酱面	0
韩料真的是吴江最棒	1
鸡肉带有不错的柠檬味道	0
整体给人的感觉很不错呢	0
农家乐味道好	1
算是香港这边非常非常好吃的日本料理了	1
照片拍出来很美	1
寿司饭的酸味恰到好处	1
服务特别好	0
奶盐放的恰到好处	1
服务特别好	0
最爱他家的黄油软包	1
感觉是泰晤士小镇里人最多的地方了	0
洗澡产品不错	0
丝袜奶茶口感甜度都恰到好处	1
店面门市赵婷美女很热心	0
位置很好找	0
脱毛时美容师很认真	1
转身发现的环境不错	0
服务态度非常好	0
看到了非常醒目的天下第一面	0
火候恰到好处	0
新开的商场	0
日料很地道	1
有种喝了一大杯咖啡的感觉	0
装潢还不错	0
鲜虾蟹子云吞味道不错的	0
感觉非常好	0
鱼片切得厚度恰到好处	1
总体性价比挺高的	0
店里环境特别好	0
巧克力泡芙偏甜	0
住客房泡温泉免费	0
验光专业负责	1
墨西哥卷很饱满	1
烤年糕和雪鱼不错	0
性价比绝对高的五星级酒店	1
味道一如既往的好吃	0
寓教于乐在课堂中体现得淋漓尽致	0
海鲜什么的都不错	0
糖蒜连着点	0
画的真的很细致	1
三文鱼很新鲜	1
饮品做的不错的	0
羊肉串太大个了	0
地方很好找	0
巧克力慕斯还不错	0
薰衣草冰激凌还不错	0
辣的恰到好处总体来说是很好吃的一家面店	1
古塔与西安大雁塔相似	0
团购挺合适	0
入嘴的那个嚼劲非常有力道	0
味道一如既往的好	0
服务态度很好	0
干锅鸭挺好吃的	0
黑椒牛肉饭稍微有些偏甜	0
钟汉良很帅演技好哈哈哈	0
舟山最好的自助餐	1
啤酒鸭味道不错	0
自由行来曼谷	0
记得有一个油条的沙拉还不错	0
鸡肉帕尼尼和美式咖啡挺好吃的	1
菜品非常好	0
牛黄喉不错	0
三文鱼烤得恰到好处	1
三杯鸡的味道不错的	0
菜品一如既往的好	0
上菜特别快	0
充满艺术气息	0
店内装修很小清新	1
米饭软硬恰到好处	1
凤爪辣味恰到好处	1
卤豆干不错的	0
牛肝菌肉质恰到好处	1
面筋最好吃	1
甜菜和土豆都恰到好处	1
菜品一如既往的新鲜好吃量足	1
浙江菜偏甜一些	0
戚风蛋糕的口感松软	1
米饭可以免费续	0
价格都是很公道的	0
自然而然的选了逛恒隆	0
椰子鸡不错	0
发型修剪得恰到好处	1
照片看上去既有光影的质感有独特的气质	1
菜品都是很平常的	0
调味上咸度恰到好处	0
装修的很古色古香	1
生意好好座无虚席	0
奇异果奶昔不错	0
溏心蛋很新鲜	1
牛油果汁货真价实很厚实	1
五星双重巧克力软冰淇淋	0
环境是典型的日式居酒屋	0
装修风格古色古香非常有特色	1
因味茶是很赏心悦目的一家店	1
口味纯正价廉物美咖喱很浓郁	1
坐落在大宁音乐广场的中心位置	0
个人赶脚啤酒整体偏淡	0
味道很不错	0
虾骨锅特别棒	1
全程换盘子催菜倒茶的节奏都恰到好处	0
香锅最爱的	0
烧卖啥的都要提前一天去他家的微博预定	0
装修风格简单	0
味道一如既往的好	0
个人觉得是附近最好吃的牛杂面了	1
看来现在确实是母蟹加好吃	0
鳗鱼烤制的口感恰到好处	1
觉得特别不错	0
铺底的面包烤得非常香	1
店家环境很好	0
芥末恰到好处的提味	1
巧克力的那个绵绵冰加上炼乳很完美	1
精品毛血旺食材品种多	0
是一家新开的商场	0
美甲做的很仔细	1
厚五花超级好吃	0
海鲜活蹦乱跳的口感很好	1
餐厅经理非常和蔼可亲	1
暴走之后在景点旁边随便吃吃	0
肺片口味始终如一	0
仓鱼口感还不错	0
服务人员态度很好	0
人和蔼可亲	0
红丝绒拿铁	0
剑骨鱼和扣肉味道不错	0
番茄酱太酸了	0
红薯香甜软糯的很好吃	1
奶油味较重	0
美女老师技术特别好	0
影响了书店整洁的形象	0
杨枝甘露茶真心不错	0
装修很富丽堂皇	1
火候恰到好处	0
海南鸡超嫩	1
外卖包装的很精致	1
面包火候烤的恰到好处	0
面包吃起来很新鲜	1
小笼包炒饭萝卜酥抄手流沙包都不错	0
环境在路边转角风景很好	0
薯条和玉米饼那种冷掉的口感	0
太平湖的鱼很鲜很嫩	1
力度恰到好处	0
味道很不错呦	0
意面硬度煮的恰到好处	1
营养健康粤菜的精髓	0
年糕条很入味	1
用餐时大排档一词突显	0
环境特别的不错	0
配菜年糕很糯	1
甜品做的很精致	1
婚礼主题秀睡美人	0
最爱牡丹虾	1
店里环境很不错	0
环境和味道都很好	0
搬家安心最重要啦	1
辣的恰到好处	0
味道一如既往的好	0
服务态度很好	0
大堂装修古色古香很有韵味	1
烤鸭里有种吃法叫跳跳鸭	0
麻辣小龙虾味道超级棒	1
透明的玻璃房子纯白的木头墙壁和楼梯	0
吃得津津有味	0
饭店装修的古色古香很有味道	1
极品三文鱼寒鰤鱼鱼腩	0
肉蟹煲一如既往量多味道好	1
面条做的恰到好处	1
千两的三文鱼很美味	1
焗蟹宝口味有些偏重	0
鸡米花不错	0
三文鱼刺身很鲜美	1
烤肉是服务员帮忙弄熟的	0
咖啡出人意料的顺滑好喝	1
发型师波波很耐心	1
溏心蛋火候恰到好处	1
店面装修不错	0
烤鸡翅味道不错	0
总体环境算小资和浪漫	1
简明的装修	0
停车场有点儿太大了	0
团购很优惠	0
水果的清香配上茶包刚刚好	1
酥肘子挺好吃的	1
番茄酱的量恰到好处	0
让人心情很好	0
对待孩子都和蔼可亲	0
烤大虾很新鲜	1
炒杂菜火候恰到好处	1
古色古香的装修挺喜欢的	1
啤酒烤群菌与特殊的酱汁配合的恰到好处	1
令人赏心悦目	0
份量都一如既往的稳定	0
极大份的鱿鱼圈	0
清蒸笋壳鱼火候恰到好处	1
奶油都货真价实	0
店里环境很不错	0
能够在下雨天能闲步悠然自得	0
菜非常好吃	0
东古来的炒杂菜味道很正宗	1
鸡蛋仔刚刚烤出来不错	0
服务态度超好	0
罗宋汤味道很浓郁	1
店里卫生很好	0
推荐夏天热的时候别过来	0
包饭跟韩国料理的一模一样	0
离公司很近	0
黑椒牛肉粒口感嚼劲恰到好处	1
肉松和沙拉酱都淋的恰到好处	1
恰到好处地展现了甜品本来的样子	1
入口时那恰到好处的酱香味和面条的韧劲	1
服务态度极其好	0
洗头洗的很仔细	1
水果免费畅吃	0
有求必应麻省龙利鱼份量很足	1
团购很划算	0
口感很厚实捞派毛肚	0
整体感觉非常不错	0
外观特别好看	0
抹茶味恰到好处	1
宫爆鸡丁不错呢	0
三文鱼不错	0
服务人员态度非常好	0
精美的生鱼片	0
环境很不错	0
加了酱的凉皮确实有点好吃	1
温泉蛋一如既往的好爽口	1
辣的恰到好处	0
鲍鱼酥酥皮酥的恰到好处	1
包房名字台湾着名的人给起的名字	0
五花肉考的恰到好处	1
酸辣粉煮的有点过火了	0
膻味恰到好处	0
烧锅的汤很鲜	0
想吃原汁原味	0
烧麦味道不错	0
新品的原味气锅鸡原汁原味	0
烤串炒菜都挺好吃的	1
牛五花不错	0
味道还不错肉夹馍	0
烤鸭不错的服务烤鸭趁热吃	0
地瓜粉调和恰到好处	1
菜品的味道都很好	0
东南亚菜人均	0
味道一如既往的好吃	0
标准的家常菜馆	0
装修的不错	0
鸡翅味道不错	0
环境不错装修很漂亮	1
调味很好吃	0
地址在田家巷十字路口很好找	0
看会电脑或者和朋友聊聊天都不错	0
厨房是透明开放式的	0
小朋友很爱吃	0
羊肉串非常地道	1
算是赏心悦目	0
餐具十分赏心悦目	0
米饭到嘴才有吃完的感觉啊	0
广州最好吃的火锅	1
奶油蘑菇蝴蝶意面味道很纯正	1
婴儿肥有点冲	0
包房装修不错的	0
菜一如既往地好	0
床的真心高啊	0
辣椒油很香	1
一鸣的叉烧包味道还不错	0
淋雨间沐浴用品都不错	0
可以免费停车	0
发型剃的不错	0
味道一如既往的好	0
招牌菜非常不错	0
很大的圆桌	0
毛豆煮的恰到好处	1
煲仔饭不错	0
东北大冷面还不错	0
洗头自动按摩机不错	0
辣度恰到好处	1
牡丹虾超大只	1
店面麻雀虽小食材精彩	0
鸡翅够大够肥	1
羊肉串烤得恰到好处	1
味道是恰到好处的家常菜	0
火锅还不错	0
和牛油脂恰到好处	1
海南鸡很嫩	0
肠粉一如既往仍是最爱	1
服务态度很好	0
调味恰到好处	0
巧克力酱太甜腻了	0
味道真的不错的	0
东西很好吃	0
韭菜的馅不错	0
面包烤的恰到好处	1
团购验证速度快	0
辣的恰到好处	1
羊肉串不错	0
套餐还不错辣	0
抹茶味恰到好处	0
价格很便宜	0
奶油吃起来很腻	0
红椅王者餐厅	0
带子和扇贝不错	0
恰到好处芒果糯米饭很香甜	0
布朗尼很棒	1
猪软骨实打实的好大块	1
环境很不错	0
环境不错的一家田园风格餐厅	0
水果很新鲜	0
总体感觉性价比很高	0
刺身吃起来很爽	1
最爱橄榄油虾	1
饮料雪梨汁有点太稠	0
番茄鱼偏甜	0
菜的味道很不错	0
香辣蟹味道很好	1
冰淇淋味道不错	0
夏天很凉快	0
好惊艳的餐厅	1
味道是很不错的	0
环境很不错的一家店	0
煲仔饭味道不错	0
做事的态度非常诚恳	0
琅琊土豆好惊喜	1
价钱真的挺贵的	0
近北城天街	0
抹茶冰激凌非常之稠味道恰到好处	1
鸡肉的酥烂程度恰到好处	1
最爱的爆浆流沙包算得上是上海数一数二的	1
店内装修的古色古香的很有韵味	1
锅巴恰到好处	0
服务味道一如既往的好	0
造就出恰到好处的味感观感体验	1
购物时挺安静的	1
医术高超的医生现在都去私立医院了	0
烧烤绝佳好地	1
东西很好吃	0
虾和田鸡都是火候恰到好处	1
绢豆腐挺嫩	0
辣的恰到好处	0
难得有米其林餐厅	0
服务态度很好	0
装修好古色古香	1
鸡有些太大份了	0
快赶上七秒鱼的鱼片了	0
炸鸡量太大	0
出乎意料的是牛肉很鲜嫩	1
有求必应单点的菜里最好吃的是土豆	0
酒水味道很不错	0
毛肚还不错	0
花生味特别浓	0
离得医院近	0
一针一线皆是修行店内环境很舒适	1
烤肉的味道很棒	1
味道非常不错	0
免费英式红茶不错	0
配合着蒜汁儿恰到好处	1
卫生间和浴室设计的恰到好处	1
大皇宫是仿照故都大城的旧皇宫建造的	0
炒蛏子很鲜美	1
是一爿很人気的台湾牛肉面后	0
店里的龟苓膏不错	0
南方菜总体偏甜一些	0
发型剪的很干净利落	1
装修特别温馨	1
对外经贸大学东门外新开的涮串店	0
红肠不错的	0
环境很舒适	0
搜索了评价最好的日料	0
牛肉炖的恰到好处	1
客栈装修的很古朴别致	1
感觉性价比比较高	0
味道很不错的	0
羊肉串烤得恰到好处	1
饮料点了青汁	0
牛油果色拉和儿童套餐挺好吃	1
装修很正统	1
味道都很不错	0
难处理的脂肪粒和粉刺	0
到现在生意很好的	0
粉丝的口感恰到好处	1
菜的味道很不错	0
环境非常不错	0
服务态度超好	0
海鲜很新鲜	1
烤串和羊蝎子还不错	1
距离地铁较近	0
水饺味道不错	0
薯蓉边的披萨不错	0
上海网红终于来到了杭州	0
收汁恰到好处	0
吃过最好吃的章鱼小丸子了	1
叫什么霸气路飞	0
泡菜火锅很棒	1
最爱的甜品很好	0
牛肉有点凉掉了呀	0
牛肉真的很棒	1
东西确实好	0
可以各种任性拍照	0
客栈很棒呢	0
杨枝甘露不错	0
酸菜鱼不错的	0
地铁过去很方便	0
意大利面的牛柳非常的嫩	1
鸡肉嫩到恰到好处	1
味道很不错的	0
牛肉烤的恰到好处	1
羊排软烂脱骨	1
选片师逻辑很清楚	0
汤汁的量给得恰到好处	1
吃得酣畅淋漓	0
来保定了自然要吃驴肉火烧	0
是吃过的最好吃的烧麦了	1
看起来像一个装满了叉烧肉的大方包	0
结果出乎意料的好	0
炒米粉有点湿	0
味道出乎意料的好	0
去纹之前挑了很久的图片	0
奶黄流沙包不错	0
饭菜做的很好	0
老牌坊菜品不错	0
牛肉很鲜嫩	1
环境一如既往的好	0
看起来装修有点类似中式风	0
拼盘的香肠挺好吃	1
味道很好熟客很多	0
阜成路这家店环境不错	0
味道一如既往的好	0
猪肝恰到好处	1
口味虾刚刚的恰到好处	0
爆腌牛肉各种味道非常恰到好处	1
包浆豆腐味道不错	0
微辣的酸菜恰到好处	1
休闲厅不错	0
猪颈肉是孩子们的最爱	1
解腻的山楂条	0
双休生意真的很好	0
吃过最好吃的湘菜	1
全家福锅一如既往的好吃	1
皇堡味道还不错	0
试下来后煲不错的	0
生蚝很新鲜	1
傣家烤罗非鱼太辣	0
天下第一鸭非常酥脆入味	1
环境很不错	0
酸辣黄壳鱼	0
喜欢重口味的推荐狮子王	1
味道不错点了外卖送到家里	0
去了很久了	0
商品种类多且价廉物美	0
最爱的小龙虾	1
店面在方恒国际中心座	0
咖喱里的牛肉炖的酥烂	1
煎的恰到好处的培根	0
虾饺流沙包香芒糯米卷一如既往的好吃	1
实至名归的好医院	1
皮蛋豆腐挺爽口	1
荤素三毛特别爽	1
辛拉面被煮的很入味	1
蒸的时间恰到好处	1
珍菌牛肉粒	0
豆腐免费加	0
菜多是原汁原味的	0
摇滚吧拉皮是最有意思的一道菜了	1
价格很便宜	0
大虾烤的恰到好处	1
火燎手握寿司拼盘	0
水果都很新鲜	1
密云烧肉真的很美味	1
价格真心便宜	0
人很好接触	0
回来甚是想念层嘟仁最爱的串串走	0
酒酿丸子不错	0
肉酱的调味恰到好处	1
物美价廉最爱凉粉腔骨蒜泥茄子	1
烤得恰到好处	0
洛阳毛肚串微辣	0
无锡少有的	0
很大一份哦	0
汤很鲜美很好喝	1
叫花鸡个人感觉做的味道不错鸡肉酥烂	1
服务态度很好	0
红糖糍粑很美味	1
接出来的效果很自然	0
沙拉能这么货真价实有好吃	0
服务人员态度很好	0
空气质量真的很好	0
米饭浇头恰到好处	1
有免费的水果	0
坐月子最重要是自己开心宝宝得到照顾	1
泡菜很好吃	0
一家还不错的本地菜饭店	0
金桔柠檬茶喝起来酸酸甜甜的	0
新开的广西菜	0
虾球和牛肉超棒	1
珍椰青茶中杯	0
肉桂卷好浓郁的肉桂味	1
意面还不错	0
共享美好甜品时光	0
加上抹茶粉的一点苦感恰到好处	1
爆肚还可以火候恰到好处	0
鳕鱼煎的有点过火了	0
香肠做法很特别吃起来回味无穷	1
团购很实惠	0
牛肉的香味和肉质的弹性配合得恰到好处	1
客房内环境令人满意	0
蛏子花蛤很新鲜	1
灯光和音乐配合得非常完美	1
面条是一如既往的实惠好吃	1
来日本必吃	1
蒸菜面和菜搭配恰到好处	1
按摩结束整个人都舒服到毛孔	1
送的饭很好吃非常喜欢	0
豆花非常嫩	1
要了榴莲千层和榴芒优格	0
海鲜蒸着吃挺好吃的	0
恰到好处的包裹着蘑菇	0
店里环境很好	0
干锅花菜不错的	0
白烧鳗鱼很惊艳	1
台湾油煎肝炒得恰到好处	1
酒香草头现在这个季节非常鲜嫩	1
洛杉矶的夏天夜晚很凉爽的	0
位置很好找	0
生意特别好	0
火候蒸得恰到好处	0
用的果酱和酸奶的甜度恰到好处	1
东西上的特别快	0
难得的清汤不错的火锅店	1
有幸在苏州吃到	0
像个小肉包	0
经典菜品水煮肉片味道恰到好处	1
韩国料理在澳门普遍偏贵	0
豆腐特别嫩	1
温泉蛋的火候恰到好处	1
内陷超大的虾仁	0
总体感觉很不错的	0
三品刺身的三文鱼和吞拿鱼都很新鲜	1
河虾很新鲜	1
辣度恰到好处	0
菜品一如既往的好吃	0
店里肥牛很新鲜	1
生意的确好	0
馅饼真好吃呀	1
环境不错地中海风格	1
咖喱的味道偏淡	0
味道出乎意外的好呢	0
钢琴课小王老师很负责很有耐心	1
椒盐鸭架好吃很实在	1
吃的超级开心	0
鱼片特别嫩	1
实打实的很多水果	1
味道很不错	0
装修还不错	0
